UTC+,التوقيت العالمي المتفق عليه+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,世界标准时间+,UTC+,UTC+,UTC+,UTC+,UTC+,世界標準時間+,UTC+,UTC+,UTC+,UTC+
END DATE,تاريخ الانتهاء,BİTMƏ VAXTI,КРАЙНА ДАТА,DATA FINAL,DATUM ZAVRŠETKA,DATUM UKONČENÍ,SLUTDATO,EINDDATUM,END DATE,END DATE,PÄÄTTYMISPÄIVÄ,DATE DE FIN,ENDTERMIN,ΗΜΕΡΟΜΗΝΙΑ ΛΗΞΗΣ,תאריך סיום,BEFEJEZÉS DÁTUMA,LOKA DAGSETNING,TANGGAL AKHIR,DATA DI FINE,終了日,АЯҚТАУ КҮНІ,종료일,BEIGU DATUMS,PABAIGOS DATA,TARIKH TAMAT,SLUTTDATO,DATA KOŃCOWA,DATA FINAL,DATA DE ÎNCHEIERE,ДАТА ОКОНЧАНИЯ,结束日期,KONCOVÝ DÁTUM,KONČNI DATUM,FECHA FINAL,SLUTDATUM,วันที่สิ้นสุด,結束日期,BİTİŞ TARİHİ,ДАТА ЗАКІНЧЕННЯ,TUGASH KUNI,NGÀY CUỐI
START DATE,تاريخ البدء,BAŞLAMA TARİXİ,НАЧАЛНА ДАТА,DATA DE INÍCIO,POČETNI DATUM,DATUM ZAHÁJENÍ,START DATO,BEGIN DATUM,START DATE,PETSA NG SIMULA,ALOITUSPÄIVÄMÄÄRÄ,DATE DE DÉBUT,STARTDATUM,ΗΜΕΡΟΜΗΝΙΑ ΕΝΑΡΞΗΣ,תאריך התחלה,KEZDŐ DÁTUM,UPPHAFSDAGUR,MULAI TANGGAL,DATA D'INIZIO,開始日,БАСТАЛАТЫН КҮН,시작일,SĀKUMA DATUMS,PRADŽIOS DATA,TARIKH MULA,STARTDATO,DATA ROZPOCZĘCIA,DATA DE INÍCIO,DATA DE ÎNCEPUT,ДАТА НАЧАЛА,开始日期,DÁTUM ZAČIATKU,ZAČETNI DATUM,FECHA DE INICIO,START DATUM,วันที่เริ่มต้น,開始日期,BAŞLANGIÇ TARİHİ,ДАТА ПОЧАТКУ,BOSHLANISH SANASI,NGÀY BẮT ĐẦU
Name,اسم,ad,Име,Nome,Ime,název,Navn,Naam,Name,Pangalan,Nimi,Nom,Name,Ονομα,שֵׁם,Név,Nafn,Nama,Nome,名前,Аты,이름,Vārds,vardas,Nama,Navn,Nazwa,Nome,Nume,Имя,姓名,názov,Ime,Nombre,namn,ชื่อ,姓名,İsim,Ім'я,Ism,Tên
Special,خاص,Xüsusi,Специален,Especial,Posebna,Speciální,Særlig,Speciaal,Special,Espesyal,Erityinen,Spécial,Besonders,Ειδικός,מיוחד,Különleges,Sérstök,Spesial,Speciale,特別,Арнайы,특별한,Īpašs,Specialusis,Istimewa,Spesiell,Specjalny,Especial,Special,Особенный,特别的,Špeciálne,Poseben,Especial,Särskild,พิเศษ,特別的,Özel,Особливий,Maxsus,Đặc biệt
Mythic,أسطوري,mifik,Митичен,Mítico,Mitski,mýtický,Mytisk,Mythisch,Mythic,Mythic,Myyttinen,Mythique,Mythisch,Μυθικός,מיתי,mitikus,Goðsagnakennd,Mitos,Mitico,ミシック,Мифтік,신화,Mītisks,Mitinis,Mitos,Mytisk,Mityczny,Mítico,Mitic,Мифический,神话,mýtický,Mitski,mítico,Mytisk,ตำนาน,神話,Efsanevi,Міфічний,Afsonaviy,thần thoại
Difficult,صعب,Çətin,Труден,Difícil,teško,Obtížný,Svært,Moeilijk,Difficult,Mahirap,Vaikea,Difficile,Schwierig,Δύσκολος,קָשֶׁה,Nehéz,Erfitt,Sulit,Difficile,難しい,Қиын,어려운,Grūti,Sunku,Sukar,Vanskelig,Trudny,Difícil,Dificil,Трудный,难的,Ťažké,Težko,Difícil,Svår,ยาก,難的,Zor,важко,Qiyin,Khó
Advance,يتقدم,Avans,Предварително,Avançar,unaprijed,Záloha,Rykke,Voorschot,Advance,Advance,Advance,Avance,Vorauszahlung,Προκαταβολή,לְקַדֵם,Előleg,Fyrirfram,Maju,Avanzare,前進,Алдын ала,전진,Avanss,Išankstinis,Maju,Avansere,Osiągnięcie,Avançar,Avans,Продвигать,进步,Advance,Vnaprej,Avance,Förskott,ก้าวหน้า,進步,İlerlemek,Аванс,Oldindan,Nâng cao
Beginner,مبتدئ,Başlanğıc,Начинаещ,Principiante,Početnik,Začátečník,Nybegynder,Beginner,Beginner,Baguhan,Aloittelija,Débutant,Anfänger,Αρχάριος,מַתחִיל,Kezdő,Byrjandi,Pemula,Principiante,初心者,Бастаушы,초보자,Iesācējs,Pradedantysis,pemula,Nybegynner,Początkujący,Principiante,Începător,Новичок,初学者,Začiatočník,Začetnik,Principiante,Nybörjare,ระดับเริ่มต้น,初學者,Acemi,Початківець,Boshlovchi,Người bắt đầu
Tournament,المسابقة,Turnir,Турнир,Torneio,Turnir,Turnaj,Turnering,Toernooi,Tournament,Tournament,Turnaus,Tournoi,Turnier,Τουρνουά,טורניר,Verseny,Mót,Turnamen,Torneo,トーナメント,Турнир,토너먼트,Turnīrs,Turnyras,Kejohanan,Turnering,Turniej,Torneio,turneu,Турнир,比赛,turnaj,Turnir,Torneo,Turnering,ทัวร์นาเมนต์,比賽,Turnuva,Турнір,Turnir,Giải đấu
History,تاريخ,Tarix,История,História,Povijest,Dějiny,Historie,Geschiedenis,History,Kasaysayan,Historia,Histoire,Geschichte,Ιστορία,הִיסטוֹרִיָה,Történelem,Saga,Sejarah,Storia,歴史,Тарих,역사,Vēsture,Istorija,Sejarah,Historie,Historia,História,Istorie,История,历史,História,Zgodovina,Historia,Historia,ประวัติศาสตร์,歷史,Tarih,історія,Tarix,Lịch sử
Open,يفتح,Açıq,Отворете,Abrir,Otvoren,OTEVŘENO,Åben,Open,Open,Bukas,Avata,Ouvrir,Offen,Ανοιξε,לִפְתוֹחַ,Nyisd ki,Opið,Membuka,Aprire,開ける,Ашық,열려 있는,Atvērt,Atviras,Buka,Åpen,otwarty,Abrir,Deschis,Открыть,打开,OTVORENÉ,Odprto,Abierto,Öppen,เปิด,打開,Açık,ВІДЧИНЕНО,Ochiq,Mở
Modes,أساليب,Rejimlər,Режими,Modos,Načini rada,Režimy,Tilstande,Modi,Modes,Mga mode,Tilat,Modes,Modi,Λειτουργίες,מצבים,Módok,Stillingar,Mode,Modalità,モード,Режимдер,모드,Režīmi,Režimai,Mod,Modi,Tryby,Modos,Moduri,Режимы,模式,Režimy,Načini,Modos,Lägen,โหมด,模式,Modlar,Режими,Rejimlar,Chế độ
do you want to quit,هل تريد الإقلاع عن التدخين,çıxmaq istəyirsən,искаш ли да се откажеш,você quer sair,želiš li odustati,chcete skončit?,vil du holde op,wil je stoppen,do you want to quit,gusto mo bang huminto,haluatko lopettaa,veux-tu arrêter,möchtest du aufhören,θες να τα παρατήσεις,האם אתה רוצה להפסיק,ki akarsz lépni,viltu hætta,Apakah kamu ingin keluar,Vuoi uscire,辞めたいですか,тастағың келе ме,그만두고 싶니?,vai vēlaties atmest,ar norite mesti,adakah anda mahu berhenti,vil du slutte,Chcesz wyjść,você quer sair,vrei sa renunti,ты хочешь бросить?,你想戒烟吗,chceš skončiť,ali želite odnehati?,Quieres renunciar,vill du sluta,คุณอยากเลิกไหม,你想戒菸嗎,Çıkmak mı istiyorsun,ти хочеш кинути?,tashlamoqchimisiz,bạn có muốn kết thúc
Exit The Game,الخروج من اللعبة,Oyundan Çıxın,Излезте от играта,Saia do jogo,Izađi iz igre,Ukončit hru,Afslut spillet,Verlaat het spel,Exit The Game,Lumabas sa Laro,Poistu pelistä,Quitter le jeu,Verlasse das Spiel,Έξοδος από το παιχνίδι,צא מהמשחק,Lépjen ki a játékból,Hætta leiknum,Keluar dari Permainan,Esci dal gioco,ゲームを終了する,Ойыннан шығу,게임 종료,Iziet no spēles,Išeikite iš žaidimo,Keluar Permainan,Avslutt spillet,Wyjdź z gry,Saia do jogo,Ieși din joc,Выйти из игры,退出游戏,Ukončite hru,Izhod iz igre,Salir del juego,Avsluta spelet,ออกจากเกม,退出遊戲,Oyundan Çık,Вийти з гри,O'yindan chiqish,Thoát khỏi trò chơi
No,لا,Yox,Не,Não,Ne,Ne,Ingen,Nee,No,Hindi,Ei,Non,NEIN,Οχι,לא,Nem,Nei,TIDAK,NO,いいえ,Жоқ,아니요,Nē,Nr,Tidak,Nei,NIE,Não,Nu,Нет,不,Nie,št,No,Nej,เลขที่,不,HAYIR,Немає,Yo'q,KHÔNG
YES,نعم,HƏ,ДА,SIM,DA,ANO,JA,JA,YES,OO,JOO,OUI,JA,ΝΑΙ,כן,IGEN,JÁ,YA,SÌ,はい,ИӘ,예,JĀ,TAIP,YA,JA,TAK,SIM,DA,ДА,是的,ÁNO,DA,SÍ,JA,ใช่,是的,EVET,ТАК,HA,ĐÚNG
See,يرى,Görmək,Вижте,Ver,Vidjeti,Vidět,Se,Zien,See,Tingnan mo,Katso,Voir,Sehen,Βλέπω,לִרְאוֹת,Lát,Sjáðu,Melihat,Vedere,見る,Қараңыз,보다,Skat,Matyti,Lihat,Se,Widzieć,Ver,Vedea,Видеть,看,Pozri,Glej,Ver,Ser,ดู,看,Görmek,Побачити,Qarang,Nhìn thấy
READ Privacy policy,اقرأ سياسة الخصوصية,Məxfilik Siyasətini OXUYUN,ПРОЧЕТЕТЕ Политика за поверителност,LEIA Política de privacidade,PROČITAJTE Pravila privatnosti,PŘEČTĚTE SI Zásady ochrany osobních údajů,LÆS Privatlivspolitik,LEES Privacybeleid,READ Privacy policy,BASAHIN ang patakaran sa privacy,LUE Tietosuojakäytäntö,LIRE Politique de confidentialité,LESEN Sie die Datenschutzrichtlinie,ΔΙΑΒΑΣΤΕ την πολιτική απορρήτου,קרא את מדיניות הפרטיות,OLVASSA EL Adatvédelmi szabályzat,LESIÐ persónuverndarstefnu,BACA Kebijakan privasi,LEGGI L'informativa sulla privacy,プライバシーポリシーを読む,ОҚУ Құпиялық саясаты,개인정보 보호정책 읽기,LASĪT Privātuma politiku,SKAITYTI Privatumo politiką,BACA Dasar privasi,LES Retningslinjer for personvern,PRZECZYTAJ Politykę prywatności,LEIA Política de privacidade,CITEȘTE Politica de confidențialitate,ПРОЧИТАТЬ Политику конфиденциальности,阅读隐私政策,PREČÍTAJTE SI Zásady ochrany osobných údajov,PREBERITE Politiko zasebnosti,LEER Política de privacidad,LÄS Sekretesspolicy,อ่านนโยบายความเป็นส่วนตัว,閱讀隱私權政策,OKU Gizlilik politikası,ПРОЧИТАЙТЕ Політику конфіденційності,Maxfiylik siyosatini O'QING,ĐỌC chính sách bảo mật
Privacy policies,سياسات الخصوصية,Məxfilik siyasəti,Политики за поверителност,Políticas de privacidade,Pravila privatnosti,Zásady ochrany osobních údajů,Privatlivspolitikker,Privacy beleid,Privacy policies,Mga patakaran sa privacy,Tietosuojakäytännöt,Les politiques de confidentialité,Datenschutzrichtlinien,Πολιτικές απορρήτου,מדיניות פרטיות,Adatvédelmi szabályzat,Persónuverndarstefnur,Kebijakan Privasi,Politiche sulla privacy,プライバシーポリシー,Құпиялылық саясаты,개인 정보 보호 정책,Privātuma politikas,Privatumo politika,Dasar privasi,Retningslinjer for personvern,Polityka prywatności,Políticas de privacidade,Politici de confidențialitate,Политика конфиденциальности,隐私政策,Zásady ochrany osobných údajov,Politike zasebnosti,Políticas de privacidad,Sekretesspolicyer,นโยบายความเป็นส่วนตัว,隱私權政策,Gizlilik politikaları,Політика конфіденційності,Maxfiylik siyosati,Chính sách bảo mật
Read Terms And Conditions,اقرأ الشروط والأحكام,Qaydalar və Şərtləri Oxuyun,Прочетете Общите условия,Leia os Termos e Condições,Pročitajte Uvjete i odredbe,Přečtěte si Smluvní podmínky,Læs vilkår og betingelser,Lees de algemene voorwaarden,Read Terms And Conditions,Basahin ang Mga Tuntunin at Kundisyon,Lue käyttöehdot,Lire les termes et conditions,Lesen Sie die Allgemeinen Geschäftsbedingungen,Διαβάστε τους Όρους και τις Προϋποθέσεις,קרא את התנאים וההגבלות,Olvassa el az Általános Szerződési Feltételeket,Lestu skilmála og skilmála,Baca Syarat Dan Ketentuan,Leggi Termini e Condizioni,利用規約を読む,Шарттар мен ережелерді оқыңыз,이용약관 읽기,Izlasiet noteikumus un nosacījumus,Perskaitykite sąlygas,Baca Terma Dan Syarat,Les vilkår og betingelser,Przeczytaj Regulamin,Leia os Termos e Condições,Citiți Termeni și Condiții,Прочтите Условия использования,阅读条款和条件,Prečítajte si zmluvné podmienky,Preberite določila in pogoje,Leer Términos y Condiciones,Läs villkoren,อ่านข้อกำหนดและเงื่อนไข,閱讀條款與條件,Şartlar ve Koşulları Okuyun,Прочитайте Загальні положення та умови,Shartlarni o'qing,Đọc Điều khoản và Điều kiện
"Payment Error, Refund",خطأ في الدفع، استرداد,"Ödəniş xətası, geri qaytarma","Грешка при плащане, възстановяване","Erro de pagamento, reembolso","Greška pri plaćanju, povrat novca","Chyba platby, vrácení peněz","Betalingsfejl, tilbagebetaling","Betalingsfout, terugbetaling","Payment Error, Refund","Error sa Pagbabayad, Refund","Maksuvirhe, hyvitys","Erreur de paiement, remboursement","Zahlungsfehler, Rückerstattung","Σφάλμα πληρωμής, επιστροφή χρημάτων","שגיאת תשלום, החזר","Fizetési hiba, visszatérítés","Greiðsluvilla, endurgreiðsla","Kesalahan Pembayaran, Pengembalian Dana","Errore di pagamento, rimborso",支払いエラー、返金,"Төлем қатесі, ақшаны қайтару","결제 오류, 환불","Maksājuma kļūda, naudas atgriešana","Mokėjimo klaida, grąžinimas","Ralat Pembayaran, Bayaran Balik","Betalingsfeil, refusjon","Błąd płatności, zwrot pieniędzy","Erro de pagamento, reembolso","Eroare de plată, rambursare","Ошибка платежа, возврат средств",付款错误，退款,"Chyba platby, vrátenie peňazí","Napaka pri plačilu, vračilo","Error de pago, reembolso","Betalningsfel, återbetalning",ข้อผิดพลาดในการชำระเงิน การคืนเงิน,付款錯誤，退款,"Ödeme Hatası, Geri Ödeme","Помилка платежу, повернення коштів","To'lov xatosi, to'lovni qaytarish","Lỗi thanh toán, hoàn tiền"
Purchase Management,إدارة شراء,Satınalma İdarəetmə,Управление на покупките,Gestão de compras,Upravljanje nabavom,Správa nákupu,Indkøbsstyring,Aankoopbeheer,Purchase Management,Pamamahala ng Pagbili,Ostosten hallinta,Gestion des achats,Einkaufsmanagement,Διαχείριση αγορών,ניהול רכישות,Vásárláskezelés,Innkaupastjórnun,Manajemen Pembelian,Gestione degli acquisti,購入管理,Сатып алуды басқару,구매관리,Pirkumu vadība,Pirkimų valdymas,Pengurusan Pembelian,Innkjøpsstyring,Zarządzanie zakupem,Gestão de compras,Managementul Achizițiilor,Управление закупками,采购管理,Správa nákupu,Upravljanje nakupov,Gestión de compras,Inköpshantering,การจัดการการจัดซื้อ,採購管理,Satın alma yönetimi,Управління закупівлями,Xaridlarni boshqarish,Quản lý mua hàng
"Cheat, Player, Bugs",الغش، لاعب، البق,"Fırıldaq, Oyunçu, Bugs","Cheat, Player, Bugs","Trapaça, Jogador, Bugs","Cheat, Player, Bugs","Cheat, Player, Bugs","Snyd, spiller, fejl","Cheat, speler, bugs","Cheat, Player, Bugs","Manloloko, Manlalaro, Mga Bug","Huijaus, pelaaja, bugit","Triche, joueur, bugs","Cheat, Spieler, Bugs","Απάτη, Παίκτης, Σφάλματα","לרמות, שחקן, באגים","Csalás, játékos, hibák","Svindl, leikmaður, galla","Cheat, Pemain, Bug","Trucchi, Giocatore, Bug",チート、プレイヤー、バグ,"Алдау, ойыншы, қателер","치트, 플레이어, 버그","Krāpšanās, atskaņotājs, kļūdas","Cheat, Player, Bugs","Menipu, Pemain, Pepijat","Jukse, spiller, feil","Oszukiwanie, gracz, błędy","Trapaça, Jogador, Bugs","Cheat, Player, Bugs","Чит, Игрок, Ошибки",作弊、玩家、错误,"Cheat, Player, Bugs","Cheat, Player, Bugs","Trucos, Jugador, Errores","Fusk, spelare, buggar",โกง ผู้เล่น บั๊ก,作弊、玩家、錯誤,"Hile, Oyuncu, Hatalar","Чит, Гравець, Баги","Aldash, o'yinchi, xatolar","Gian lận, Người chơi, Lỗi"
Report And Restriction,تقرير وتقييد,Hesabat və Məhdudiyyət,Докладване и ограничаване,Relatório e restrição,Prijava i ograničenje,Zpráva a omezení,Rapport og begrænsning,Rapport en beperking,Report And Restriction,Ulat At Paghihigpit,Raportti ja rajoitus,Rapport et restriction,Bericht und Einschränkung,Αναφορά και περιορισμός,דיווח והגבלה,Jelentés és korlátozás,Skýrsla og takmörkun,Laporan Dan Pembatasan,Segnalazione e restrizione,報告と制限,Есеп және шектеу,신고 및 제한,Ziņojums un ierobežojums,Pranešimas ir apribojimas,Laporan Dan Sekatan,Rapport og begrensning,Raport i ograniczenie,Relatório e restrição,Raportare și restricție,Отчет и ограничение,举报与限制,Správa a obmedzenie,Prijava in omejitev,Informe y restricción,Rapport och begränsning,รายงานและข้อจำกัด,檢舉與限制,Rapor ve Kısıtlama,Звіт і обмеження,Hisobot va cheklash,Báo cáo và hạn chế
"Connection, Lags, Crashes",الاتصال، التأخر، الأعطال,"Bağlantı, gecikmələr, qəzalar","Връзка, забавяния, сривове","Conexão, atrasos, falhas","Veza, kašnjenja, rušenja","Připojení, zpoždění, pády","Forbindelse, forsinkelser, nedbrud","Verbinding, vertragingen, crashes","Connection, Lags, Crashes","Koneksyon, Lags, Crashes","Yhteys, viiveet, kaatumiset","Connexion, décalages, plantages","Verbindung, Verzögerungen, Abstürze","Σύνδεση, καθυστερήσεις, συντριβές","חיבור, פיגור, קריסות","Csatlakozás, késések, összeomlások","Tenging, töf, hrun","Koneksi, Lag, Crash","Connessione, ritardi, arresti anomali",接続、遅延、クラッシュ,"Байланыс, кешігулер, бұзылулар","연결, 지연, 충돌","Savienojums, kavēšanās, avārijas","Ryšys, vėlavimai, gedimai","Sambungan, Lag, Ranap","Tilkobling, forsinkelser, krasj","Połączenie, opóźnienia, awarie","Conexão, atrasos, falhas","Conexiune, întârzieri, blocări","Соединение, лаги, сбои",连接、滞后、崩溃,"Spojenie, oneskorenia, pády","Povezava, zaostanki, zrušitve","Conexión, retrasos, fallos","Anslutning, fördröjningar, krascher",การเชื่อมต่อ ความล่าช้า การขัดข้อง,連接、延遲、崩潰,"Bağlantı, Gecikmeler, Çökmeler","Підключення, лаги, збої","Ulanish, kechikishlar, nosozliklar","Kết nối, độ trễ, sự cố"
Gameplay Related,لعبة ذات صلة,Oyunla əlaqəli,Свързани с играта,Relacionado à jogabilidade,Povezano s igranjem,Související s hratelností,Gameplay relateret,Gameplay-gerelateerd,Gameplay Related,Kaugnay ng Gameplay,Peliin liittyvä,Liés au gameplay,Gameplay-bezogen,Σχετικό παιχνίδι,קשור למשחקים,Játékmenettel kapcsolatos,Gameplay Tengt,Terkait Gameplay,Relativi al gameplay,ゲームプレイ関連,Ойынға қатысты,게임플레이 관련,Saistīts ar spēli,Susiję su žaidimu,Permainan Berkaitan,Spillrelatert,Powiązane z rozgrywką,Relacionado à jogabilidade,Legat de joc,Связанные с геймплеем,游戏玩法相关,Súvisiace s hrateľnosťou,Povezano z igranjem,Relacionados con el juego,Spelrelaterat,การเล่นเกมที่เกี่ยวข้อง,遊戲玩法相關,Oynanışla İlgili,Ігровий процес пов'язаний,O'yin bilan bog'liq,Trò chơi liên quan
"Login, Access, Recovery",تسجيل الدخول، الوصول، الاسترداد,"Giriş, Giriş, Bərpa","Влизане, достъп, възстановяване","Login, Acesso, Recuperação","Prijava, pristup, oporavak","Přihlášení, přístup, obnovení","Login, Adgang, Gendannelse","Inloggen, toegang, herstel","Login, Access, Recovery","Pag-login, Pag-access, Pagbawi","Kirjautuminen, pääsy, palautus","Connexion, accès, récupération","Anmeldung, Zugriff, Wiederherstellung","Είσοδος, Πρόσβαση, Ανάκτηση","כניסה, גישה, שחזור","Bejelentkezés, hozzáférés, helyreállítás","Innskráning, aðgangur, bati","Masuk, Akses, Pemulihan","Login, accesso, ripristino",ログイン、アクセス、リカバリ,"Кіру, кіру, қалпына келтіру","로그인, 액세스, 복구","Pieteikšanās, piekļuve, atkopšana","Prisijungimas, prieiga, atkūrimas","Log masuk, Akses, Pemulihan","Logg inn, tilgang, gjenoppretting","Logowanie, dostęp, odzyskiwanie","Login, Acesso, Recuperação","Conectare, Acces, Recuperare","Вход, Доступ, Восстановление",登录、访问、恢复,"Prihlásenie, prístup, obnovenie","Prijava, dostop, obnovitev","Iniciar sesión, acceder, recuperar","Inloggning, åtkomst, återställning",เข้าสู่ระบบ การเข้าถึง การกู้คืน,登入、存取、恢復,"Oturum Açma, Erişim, Kurtarma","Вхід, доступ, відновлення","Kirish, kirish, tiklash","Đăng nhập, truy cập, khôi phục"
Account Management,ادارة الحساب,Hesabın İdarə Edilməsi,Управление на профила,Gerenciamento de contas,Upravljanje računom,Správa účtu,Kontostyring,Accountbeheer,Account Management,Pamamahala ng Account,Tilin hallinta,Gestion de compte,Kontoverwaltung,Διαχείριση λογαριασμών,ניהול חשבון,Számlavezetés,Reikningsstjórnun,Manajemen akun,Gestione contabile,アカウント管理,Есептік жазбаны басқару,계정 관리,Kontu pārvaldība,Sąskaitos valdymas,Pengurusan Akaun,Kontoadministrasjon,Zarządzanie kontem,Gerenciamento de contas,Managementul contului,Управление аккаунтом,帐户管理,Vedenie účtu,Vodenje računa,Administración de cuentas,Kontohantering,การจัดการบัญชี,帳號管理,Hesap Yönetimi,Управління рахунками,Hisobni boshqarish,Quản lý tài khoản
HELP AND TECHNICAL SUPPORT,المساعدة والدعم الفني,YARDIM VƏ TEXNİKİ DƏSTƏK,ПОМОЩ И ТЕХНИЧЕСКА ПОДДРЪЖКА,AJUDA E SUPORTE TÉCNICO,POMOĆ I TEHNIČKA PODRŠKA,POMOC A TECHNICKÁ PODPORA,HJÆLP OG TEKNISK SUPPORT,HULP EN TECHNISCHE ONDERSTEUNING,HELP AND TECHNICAL SUPPORT,TULONG AT TEKNIKAL NA SUPORTA,APUA JA TEKNINEN TUKI,AIDE ET SUPPORT TECHNIQUE,HILFE UND TECHNISCHER SUPPORT,ΒΟΗΘΕΙΑ ΚΑΙ ΤΕΧΝΙΚΗ ΥΠΟΣΤΗΡΙΞΗ,עזרה ותמיכה טכנית,SEGÍTSÉG ÉS TECHNIKAI TÁMOGATÁS,HJÁLP OG TÆKNISK stuðningur,BANTUAN DAN DUKUNGAN TEKNIS,AIUTO E SUPPORTO TECNICO,ヘルプと技術サポート,КӨМЕК ЖӘНЕ ТЕХНИКАЛЫҚ ҚОЛДАУ,도움말 및 기술 지원,PALĪDZĪBA UN TEHNISKAIS ATBALSTS,PAGALBA IR TECHNINĖ PAGALBA,BANTUAN DAN SOKONGAN TEKNIKAL,HJELP OG TEKNISK STØTTE,POMOC I WSPARCIE TECHNICZNE,AJUDA E SUPORTE TÉCNICO,AJUTOR SI SUPORT TEHNIC,ПОМОЩЬ И ТЕХНИЧЕСКАЯ ПОДДЕРЖКА,帮助和技术支持,POMOC A TECHNICKÁ PODPORA,POMOČ IN TEHNIČNA PODPORA,AYUDA Y SOPORTE TÉCNICO,HJÄLP OCH TEKNISK SUPPORT,ความช่วยเหลือและการสนับสนุนทางเทคนิค,幫助和技術支持,YARDIM VE TEKNİK DESTEK,ДОПОМОГА ТА ТЕХНІЧНА ПІДТРИМКА,YORDAM VA TEXNIK YORDAM,TRỢ GIÚP VÀ HỖ TRỢ KỸ THUẬT
Send Invite,ارسل دعوة,Dəvət Göndər,Изпрати покана,Mandar convite,Pošalji pozivnicu,Poslat pozvánku,Send invitation,Uitnodiging sturen,Send Invite,Magpadala ng imbitasyon,Lähetä kutsu,Envoyer une invitation,Sende Einladung,Στείλε πρόσκληση,שלח הזמנה,Meghívó küldése,Senda boð,Kirim undangan,Invia un invito,招待を送る,Шақыру жіберу,초대장 보내기,Nosūtīt uzaicinājumu,Siųsti pakvietimą,Hantar Jemputan,Send invitasjon,Wyślij zaproszenie,Mandar convite,Trimite invitație,Отправить приглашение,发送邀请,Odoslať pozvánku,Pošlji povabilo,Enviar invitación,Skicka inbjudan,ส่งคำเชิญ,發送邀請,Davetiye gönder,Надіслати запрошення,Taklif yuborish,Gửi lời mời
CLAIM,مطالبة,İDDİA,ИСК,ALEGAR,ZAHTJEV,NÁROK,PÅSTAND,CLAIM,CLAIM,CLAIM,VAATIMUS,RÉCLAMER,BEANSPRUCHEN,ΑΠΑΙΤΗΣΗ,תְבִיעָה,KÖVETELÉS,KRAFA,MENGEKLAIM,RECLAMO,請求,ТАЛАП,주장하다,PRETENZIJA,PAREIŠKIMAS,TUNTUTAN,KRAV,PRAWO,ALEGAR,REVENDICARE,ТРЕБОВАТЬ,宣称,NÁROK,ZAHTEVEK,AFIRMAR,KRAV,เรียกร้อง,宣稱,İDDİA,ПРЕТЕНЗІЯ,TALAB,KHẲNG ĐỊNH
invite and earn,دعوة وكسب,dəvət et və qazan,покани и спечели,convide e ganhe,pozovi i zaradi,pozvat a vydělat,invitere og tjene,uitnodigen en verdienen,invite and earn,mag-imbita at kumita,kutsua ja tienata,inviter et gagner,einladen und verdienen,προσκαλέστε και κερδίστε,להזמין ולהרוויח,meghívni és keresni,bjóða og vinna sér inn,undang dan dapatkan,invitare e guadagnare,招待して獲得する,шақыру және табыс табу,초대하고 적립하세요,uzaicināt un nopelnīt,pakviesti ir uždirbti,jemput dan dapatkan,invitere og tjene,zapraszaj i zarabiaj,convide e ganhe,invită și câștigă,приглашайте и зарабатывайте,邀请并赚取,pozvať a zarobiť,povabi in zasluži,invita y gana,bjud in och tjäna,เชิญและรับ,邀請並賺取,davet et ve kazan,запрошуйте і заробляйте,taklif qiling va daromad oling,mời và kiếm tiền
Total Successful Invites,إجمالي الدعوات الناجحة,Ümumi Uğurlu Dəvətlər,Общ брой успешни покани,Total de convites bem-sucedidos,Ukupno uspješnih poziva,Celkem úspěšných pozvánek,Total vellykkede invitationer,Totaal aantal succesvolle uitnodigingen,Total Successful Invites,Kabuuang Matagumpay na Imbitasyon,Onnistuneet kutsut yhteensä,Nombre total d'invitations réussies,Insgesamt erfolgreiche Einladungen,Σύνολο επιτυχημένων προσκλήσεων,סך הכל הזמנות מוצלחות,Összes sikeres meghívó,Heildarvel heppnuð boð,Total Undangan yang Berhasil,Inviti riusciti totali,成功した招待の合計,Жалпы сәтті шақырулар,총 성공한 초대 수,Veiksmīgo ielūgumu kopskaits,Iš viso sėkmingų pakvietimų,Jumlah Jemputan Berjaya,Totalt vellykkede invitasjoner,Łączna liczba udanych zaproszeń,Total de convites bem-sucedidos,Total de invitații reușite,Всего успешных приглашений,成功邀请总数,Celkový počet úspešných pozvánok,Skupno število uspešnih povabil,Total de invitaciones exitosas,Totalt framgångsrika inbjudningar,คำเชิญที่ประสบความสำเร็จทั้งหมด,成功邀請總數,Toplam Başarılı Davetler,Загальна кількість успішних запрошень,Jami muvaffaqiyatli takliflar,Tổng số lời mời thành công
