Prize,جائزة,Mükafat,награда,Prêmio,Nagrada,Cena,Præmie,Prijs,Prize,premyo,Palkinto,Prix,Preis,Βραβείο,פְּרָס,Díj,Verðlaun,Hadiah,Premio,賞,Жүлде,상,Balva,Prizas,Hadiah,Premie,Nagroda,Prêmio,Premiu,Приз,奖,cena,Nagrada,Premio,Pris,รางวัล,獎,Ödül,Приз,Mukofot,Phần thưởng
UTC+,التوقيت العالمي المتفق عليه+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,UTC+,世界标准时间+,UTC+,UTC+,hora UTC+,UTC+,UTC+,世界標準時間+,UTC+,UTC+,UTC+,UTC+
End Date,تاريخ الانتهاء,Bitmə tarixi,Крайна дата,Data de término,Datum završetka,Datum ukončení,Slutdato,Einddatum,End Date,Petsa ng Pagtatapos,Päättymispäivämäärä,Date de fin,Enddatum,Ημερομηνία λήξης,תאריך סיום,Befejezés dátuma,Lokadagur,Tanggal Berakhir,Data di fine,終了日,Аяқталу күні,종료일,Beigu datums,Pabaigos data,Tarikh Tamat,Sluttdato,Data zakończenia,Data de término,Data de încheiere,Дата окончания,结束日期,Dátum ukončenia,Končni datum,Fecha de finalización,Slutdatum,วันที่สิ้นสุด,結束日期,Bitiş Tarihi,Дата закінчення,Tugash sanasi,Ngày kết thúc
Start Date,تاريخ البدء,Başlama tarixi,Начална дата,Data de início,Datum početka,Datum zahájení,Startdato,Startdatum,Start Date,Petsa ng Pagsisimula,Aloituspäivämäärä,Date de début,Startdatum,Ημερομηνία έναρξης,תאריך התחלה,Kezdés dátuma,Upphafsdagur,Tanggal Mulai,Data di inizio,開始日,Басталу күні,시작일,Sākuma datums,Pradžios data,Tarikh Mula,Startdato,Data rozpoczęcia,Data de início,Data de începere,Дата начала,开始日期,Dátum začiatku,Začetni datum,Fecha de inicio,Startdatum,วันที่เริ่มต้น,開始日期,Başlangıç ​​Tarihi,Дата початку,Boshlanish sanasi,Ngày bắt đầu
Name,اسم,ad,Име,Nome,Ime,Jméno,Navn,Naam,Name,Pangalan,Nimi,Nom,Name,Ονομα,שֵׁם,Név,Nafn,Nama,Nome,名前,Аты,이름,Vārds,Vardas,Nama,Navn,Nazwa,Nome,Nume,Имя,姓名,Meno,Ime,Nombre,Namn,ชื่อ,姓名,İsim,Ім'я,Ism,Tên
Special,خاص,Xüsusi,Специален,Especial,Posebna,Speciální,Særlig,Speciaal,Special,Espesyal,Erityinen,Spécial,Besonders,Ειδικός,מְיוּחָד,Különleges,Sérstök,Spesial,Speciale,特別,Арнайы,특별한,Īpašs,Specialusis,Istimewa,Spesiell,Specjalny,Especial,Special,Особенный,特别的,Špeciálne,Posebna,Especial,Särskild,พิเศษ,特別的,Özel,Особливий,Maxsus,Đặc biệt
Mythic,أسطوري,mifik,Митичен,Mítico,Mitski,mýtický,Mytisk,Mythisch,Mythic,Mythic,Myyttinen,Mythique,Mythisch,Μυθικός,מיתי,mitikus,Goðsagnakennd,Mitos,Mitico,ミシック,Мифтік,신화,Mītisks,Mitinis,Mitos,Mytisk,Mityczny,Mítico,Mitic,Мифический,神话,mýtický,Mitski,mítico,Mytisk,ตำนาน,神話,Efsanevi,Міфічний,Afsonaviy,thần thoại
Difficult,صعب,Çətin,трудно,Difícil,teško,Obtížný,Vanskelig,Moeilijk,Difficult,Mahirap,Vaikea,Difficile,Schwierig,Δύσκολος,קָשֶׁה,Nehéz,Erfitt,Sulit,Difficile,難しい,Қиын,어려운,Grūti,Sunku,Sukar,Vanskelig,Trudny,Difícil,Dificil,Трудный,难的,Ťažké,Težko,Difícil,Svår,ยาก,難的,Zor,важко,Qiyin,Khó
Advance,يتقدم,Avans,Предварително,Avançar,unaprijed,Záloha,Forskud,Voorschot,Advance,Advance,Advance,Avance,Vorauszahlung,Προκαταβολή,לְקַדֵם,Előleg,Fyrirfram,Maju,Anticipo,前進,Алдын ала,전진,Avanss,Išankstinis,Maju,Avansere,Osiągnięcie,Avançar,Avans,Продвигать,进步,Advance,Vnaprej,Avance,Förskott,ก้าวหน้า,進步,İlerlemek,Аванс,Oldindan,Nâng cao
Beginner,مبتدئ,Başlanğıc,Начинаещ,Novato,Početnik,Začátečník,Nybegynder,Beginner,Beginner,Baguhan,Aloittelija,Débutant,Anfänger,Αρχάριος,מַתחִיל,Kezdő,Byrjandi,Pemula,Principiante,初心者,Бастаушы,초보자,Iesācējs,Pradedantysis,pemula,Nybegynner,Początkujący,Novato,Începător,Новичок,初学者,začiatočník,Začetnik,Principiante,Nybörjare,ระดับเริ่มต้น,初學者,Acemi,Початківець,Boshlovchi,Người mới bắt đầu
Tournament,البطولة,Turnir,Турнир,Torneio,Turnir,Turnaj,Turnering,Toernooi,Tournament,Tournament,Turnaus,Tournoi,Turnier,Τουρνουά,טוּרנִיר,Verseny,Mót,Turnamen,Torneo,トーナメント,Турнир,토너먼트,Turnīrs,Turnyras,Kejohanan,Turnering,Turniej,Torneio,turneu,Турнир,比赛,turnaj,Turnir,Torneo,Turnering,ทัวร์นาเมนต์,比賽,Turnuva,Турнір,Turnir,Giải đấu
History,تاريخ,Tarix,История,História,Povijest,Dějiny,Historie,Geschiedenis,History,Kasaysayan,Historia,Histoire,Geschichte,Ιστορία,הִיסטוֹרִיָה,Történelem,Saga,Sejarah,Storia,歴史,Тарих,역사,Vēsture,Istorija,Sejarah,Historie,Historia,História,Istorie,История,历史,História,Zgodovina,Historia,Historia,ประวัติศาสตร์,歷史,Tarih,історія,Tarix,Lịch sử
Open,يفتح,Açıq,Отворете,Abrir,Otvoriti,OTEVŘENO,Åben,Open,Open,Bukas,Avata,Ouvrir,Offen,Ανοιχτό,לִפְתוֹחַ,Nyitott,Opið,Membuka,Aprire,開ける,Ашық,열려 있는,Atvērt,Atidaryti,Buka,Åpne,Otwarte,Abrir,Deschide,Открыть,打开,OTVORENÉ,Odpri,Abierto,Öppna,เปิด,打開,Açık,ВІДЧИНЕНО,Ochiq,Mở
Modes,وسائط,Rejimlər,Режими,Modos,Načini rada,Režimy,Tilstande,Modi,Modes,Mga mode,Tilat,Modes,Modi,Λειτουργίες,מצבים,Módok,Stillingar,Mode,Modalità,モード,Режимдер,모드,Režīmi,Režimai,Mod,Modi,Tryby,Modos,Moduri,Режимы,模式,Režimy,Načini,Modos,Lägen,โหมด,模式,Modlar,Режими,Rejimlar,Chế độ
Do you want to quit,هل تريد الإقلاع عن التدخين,işdən çıxmaq istəyirsən,Искаш ли да се откажеш,Você quer desistir,Želiš li odustati,Chcete skončit?,Vil du holde op,Wil je stoppen,Do you want to quit,Gusto mo bang huminto,Haluatko lopettaa,Voulez-vous arrêter,Willst du aufhören?,Θέλετε να τα παρατήσετε,האם אתה רוצה להתפטר,ki akarsz lépni,Viltu hætta,Apakah Anda ingin berhenti,Vuoi smettere?,辞めたいですか,Шығыңыз келе ме,그만두고 싶니?,Vai vēlaties atmest,Ar norite mesti,Adakah anda mahu berhenti,Vil du slutte,Czy chcesz zrezygnować,Você quer desistir,Vrei să renunți,Вы хотите бросить,你想退出吗,Chcete skončiť?,Ali želite odnehati,¿Quieres dejar de fumar?,Vill du sluta,คุณต้องการที่จะเลิก,你想退出嗎,Vazgeçmek istiyor musun?,Хочеш кинути,Chiqishni xohlaysizmi,Bạn có muốn bỏ cuộc không
Exit The Game,الخروج من اللعبة,Oyundan Çıxın,Излезте от играта,Saia do jogo,Izađi iz igre,Ukončete hru,Afslut spillet,Verlaat het spel,Exit The Game,Lumabas sa Laro,Poistu pelistä,Quitter le jeu,Verlasse das Spiel,Έξοδος από το παιχνίδι,צא מהמשחק,Lépjen ki a játékból,Hætta leiknum,Keluar dari Permainan,Esci dal gioco,ゲームを終了する,Ойыннан шығу,게임 종료,Iziet no spēles,Išeikite iš žaidimo,Keluar Permainan,Avslutt spillet,Wyjdź z gry,Saia do jogo,Ieși din joc,Выйти из игры,退出游戏,Ukončite hru,Izhod iz igre,Salir del juego,Avsluta spelet,ออกจากเกม,退出遊戲,Oyundan Çık,Вийти з гри,O'yindan chiqish,Thoát khỏi trò chơi
No,لا,yox,не,Não,Ne,Žádný,Ingen,Nee,No,Hindi,Ei,Non,NEIN,Οχι,לֹא,Nem,Nei,TIDAK,NO,いいえ,Жоқ,아니요,Nē,Nr,Tidak,Ingen,NIE,Não,Nu,Нет,不,Nie,št,No,Inga,เลขที่,不,HAYIR,немає,Yo'q,KHÔNG
Yes,نعم,Bəli,да,Sim,Da,Ano,Ja,Ja,Yes,Oo,Kyllä,Oui,Ja,Ναί,כֵּן,Igen,Já,Ya,SÌ,はい,Иә,예,Jā,Taip,ya,Ja,Tak,Sim,Da,Да,是的,áno,ja,Sí,Ja,ใช่,是的,Evet,так,Ha,Đúng
See,يرى,Bax,Вижте,Ver,Vidjeti,Vidět,Se,Zien,See,Tingnan mo,Katso,Voir,Sehen,Βλέπω,לִרְאוֹת,Lásd,Sjáðu,Melihat,Vedere,見る,Қараңыз,보다,Skat,Žr,Lihat,Se,Widzieć,Ver,Vedea,Видеть,看,Pozri,Glej,Ver,Se,ดู,看,Görmek,див,Qarang,Nhìn thấy
Read Privacy policy,اقرأ سياسة الخصوصية,Məxfilik siyasətini oxuyun,Прочетете политиката за поверителност,Leia a política de privacidade,Pročitajte Pravila privatnosti,Přečtěte si Zásady ochrany osobních údajů,Læs privatlivspolitik,Lees Privacybeleid,Read Privacy policy,Basahin ang Patakaran sa Privacy,Lue tietosuojakäytäntö,Lire la politique de confidentialité,Lesen Sie die Datenschutzbestimmungen,Διαβάστε την πολιτική απορρήτου,קרא את מדיניות הפרטיות,Olvassa el az Adatvédelmi szabályzatot,Lestu persónuverndarstefnu,Baca Kebijakan privasi,Leggi l'informativa sulla privacy,プライバシーポリシーを読む,Құпиялық саясатын оқыңыз,개인 정보 보호 정책 읽기,Izlasiet Privātuma politiku,Skaitykite Privatumo politiką,Baca Dasar privasi,Les personvernerklæringen,Przeczytaj Politykę prywatności,Leia a política de privacidade,Citiți Politica de confidențialitate,Прочтите политику конфиденциальности,阅读隐私政策,Prečítajte si Zásady ochrany osobných údajov,Preberite politiko zasebnosti,Leer política de privacidad,Läs Sekretesspolicy,อ่านนโยบายความเป็นส่วนตัว,閱讀隱私權政策,Gizlilik politikasını okuyun,Прочитайте політику конфіденційності,Maxfiylik siyosatini o'qing,Đọc chính sách quyền riêng tư
Privacy policies,سياسات الخصوصية,Məxfilik siyasəti,Политики за поверителност,Políticas de privacidade,Pravila privatnosti,Zásady ochrany osobních údajů,Privatlivspolitikker,Privacybeleid,Privacy policies,Mga patakaran sa privacy,Tietosuojakäytännöt,Politiques de confidentialité,Datenschutzrichtlinien,Πολιτικές απορρήτου,מדיניות פרטיות,Adatvédelmi szabályzat,Persónuverndarstefnur,Kebijakan privasi,Politiche sulla privacy,プライバシーポリシー,Құпиялылық саясаты,개인 정보 보호 정책,Privātuma politikas,Privatumo politika,Dasar privasi,Retningslinjer for personvern,Polityka prywatności,Políticas de privacidade,Politici de confidențialitate,Политика конфиденциальности,隐私政策,Zásady ochrany osobných údajov,Politike zasebnosti,Políticas de privacidad,Sekretesspolicyer,นโยบายความเป็นส่วนตัว,隱私權政策,Gizlilik politikaları,Політика конфіденційності,Maxfiylik siyosati,Chính sách bảo mật
Read Terms And Conditions,اقرأ الشروط والأحكام,Qaydalar və Şərtləri Oxuyun,Прочетете Общите условия,Leia os Termos e Condições,Pročitajte Uvjete i odredbe,Přečtěte si Smluvní podmínky,Læs vilkår og betingelser,Lees de algemene voorwaarden,Read Terms And Conditions,Basahin ang Mga Tuntunin at Kundisyon,Lue käyttöehdot,Lire les termes et conditions,Lesen Sie die Allgemeinen Geschäftsbedingungen,Διαβάστε τους Όρους και τις Προϋποθέσεις,קרא את התנאים וההגבלות,Olvassa el az Általános Szerződési Feltételeket,Lestu skilmála og skilmála,Baca Syarat Dan Ketentuan,Leggi Termini e Condizioni,利用規約を読む,Шарттар мен ережелерді оқыңыз,이용약관 읽기,Izlasiet noteikumus un nosacījumus,Perskaitykite sąlygas,Baca Terma Dan Syarat,Les vilkår og betingelser,Przeczytaj Regulamin,Leia os Termos e Condições,Citiți Termeni și Condiții,Прочтите Условия использования,阅读条款和条件,Prečítajte si zmluvné podmienky,Preberite določila in pogoje,Leer Términos y Condiciones,Läs villkoren,อ่านข้อกำหนดและเงื่อนไข,閱讀條款與條件,Şartlar ve Koşulları Okuyun,Прочитайте Загальні положення та умови,Shartlarni o'qing,Đọc Điều khoản và Điều kiện
"Payment Error, Refund",خطأ في الدفع، استرداد,"Ödəniş xətası, geri qaytarma","Грешка при плащане, възстановяване","Erro de pagamento, reembolso","Greška pri plaćanju, povrat novca","Chyba platby, vrácení peněz","Betalingsfejl, tilbagebetaling","Betalingsfout, terugbetaling","Payment Error, Refund","Error sa Pagbabayad, Refund","Maksuvirhe, hyvitys","Erreur de paiement, remboursement","Zahlungsfehler, Rückerstattung","Σφάλμα πληρωμής, επιστροφή χρημάτων","שגיאת תשלום, החזר","Fizetési hiba, visszatérítés","Greiðsluvilla, endurgreiðsla","Kesalahan Pembayaran, Pengembalian Dana","Errore di pagamento, rimborso",支払いエラー、返金,"Төлем қатесі, қайтару","결제 오류, 환불","Maksājuma kļūda, naudas atgriešana","Mokėjimo klaida, grąžinimas","Ralat Pembayaran, Bayaran Balik","Betalingsfeil, refusjon","Błąd płatności, zwrot pieniędzy","Erro de pagamento, reembolso","Eroare de plată, rambursare","Ошибка платежа, возврат средств",付款错误，退款,"Chyba platby, vrátenie peňazí","Napaka pri plačilu, vračilo","Error de pago, reembolso","Betalningsfel, återbetalning",ข้อผิดพลาดในการชำระเงิน การคืนเงิน,付款錯誤，退款,"Ödeme Hatası, Geri Ödeme","Помилка платежу, повернення коштів","To'lov xatosi, to'lovni qaytarish","Lỗi thanh toán, hoàn tiền"
Purchase Management,إدارة المشتريات,Satınalma İdarəetmə,Управление на покупките,Gestão de compras,Upravljanje nabavom,Správa nákupu,Indkøbsstyring,Aankoopbeheer,Purchase Management,Pamamahala ng Pagbili,Ostosten hallinta,Gestion des achats,Einkaufsmanagement,Διαχείριση αγορών,ניהול רכישות,Vásárláskezelés,Innkaupastjórnun,Manajemen Pembelian,Gestione degli acquisti,購入管理,Сатып алуды басқару,구매관리,Pirkumu vadība,Pirkimų valdymas,Pengurusan Pembelian,Innkjøpsstyring,Zarządzanie zakupami,Gestão de compras,Managementul Achizițiilor,Управление закупками,采购管理,Správa nákupu,Upravljanje nakupov,Gestión de compras,Inköpshantering,การจัดการการจัดซื้อ,採購管理,Satın Alma Yönetimi,Управління закупівлями,Xaridlarni boshqarish,Quản lý mua hàng
"Cheat, Player, Bugs",الغش، لاعب، البق,"Fırıldaq, Oyunçu, Bugs","Cheat, Player, Bugs","Trapaça, Jogador, Bugs","Cheat, Player, Bugs","Cheat, Player, Bugs","Snyd, spiller, fejl","Cheat, speler, bugs","Cheat, Player, Bugs","Manloloko, Manlalaro, Mga Bug","Huijaus, pelaaja, bugit","Triche, joueur, bugs","Cheat, Spieler, Bugs","Cheat, Player, Bugs","לרמות, שחקן, באגים","Csalás, játékos, hibák","Svindl, leikmaður, galla","Cheat, Pemain, Bug","Trucchi, Giocatore, Bug",チート、プレイヤー、バグ,"Алдау, ойыншы, қателер","치트, 플레이어, 버그","Krāpšanās, atskaņotājs, kļūdas","Cheat, Player, Bugs","Menipu, Pemain, Pepijat","Jukse, spiller, feil","Oszukiwanie, gracz, błędy","Trapaça, Jogador, Bugs","Cheat, Player, Bugs","Чит, Игрок, Ошибки",作弊、玩家、错误,"Cheat, Player, Bugs","Cheat, Player, Bugs","Trucos, Jugador, Errores","Fusk, spelare, buggar",โกง ผู้เล่น บั๊ก,作弊、玩家、錯誤,"Hile, Oyuncu, Hatalar","Чит, Гравець, Баги","Aldash, o'yinchi, xatolar","Gian lận, Người chơi, Lỗi"
Report And Restriction,تقرير وتقييد,Hesabat və Məhdudiyyət,Докладване и ограничаване,Relatório e restrição,Prijava i ograničenje,Zpráva a omezení,Rapport og begrænsning,Rapport en beperking,Report And Restriction,Ulat At Paghihigpit,Raportti ja rajoitus,Rapport et restriction,Bericht und Einschränkung,Αναφορά και περιορισμός,דיווח והגבלה,Jelentés és korlátozás,Skýrsla og takmörkun,Laporan Dan Pembatasan,Segnalazione e restrizione,報告と制限,Есеп және шектеу,신고 및 제한,Ziņojums un ierobežojums,Pranešimas ir apribojimas,Laporan Dan Sekatan,Rapport og begrensning,Raport i ograniczenie,Relatório e restrição,Raportare și restricție,Отчет и ограничение,举报与限制,Správa a obmedzenie,Prijava in omejitev,Informe y restricción,Rapport och begränsning,รายงานและข้อจำกัด,檢舉與限制,Rapor ve Kısıtlama,Звіт і обмеження,Hisobot va cheklash,Báo cáo và hạn chế
"Connection, Lags, Crashes",الاتصال، التأخر، الأعطال,"Bağlantı, gecikmələr, qəzalar","Връзка, лагове, сривове","Conexão, atrasos, falhas","Veza, kašnjenja, rušenja","Připojení, zpoždění, pády","Forbindelse, forsinkelser, nedbrud","Verbinding, vertragingen, crashes","Connection, Lags, Crashes","Koneksyon, Lags, Crashes","Yhteys, viiveet, kaatumiset","Connexion, décalages, plantages","Verbindung, Verzögerungen, Abstürze","Σύνδεση, καθυστερήσεις, συντριβές","חיבור, פיגור, קריסות","Csatlakozás, késések, összeomlások","Tenging, töf, hrun","Koneksi, Lag, Crash","Connessione, ritardi, arresti anomali",接続、遅延、クラッシュ,"Байланыс, кешігулер, бұзылулар","연결, 지연, 충돌","Savienojums, kavēšanās, avārijas","Ryšys, vėlavimai, gedimai","Sambungan, Lag, Ranap","Tilkobling, forsinkelser, krasj","Połączenie, opóźnienia, awarie","Conexão, atrasos, falhas","Conexiune, întârzieri, blocări","Соединение, лаги, сбои",连接、滞后、崩溃,"Spojenie, oneskorenia, pády","Povezava, zaostanki, zrušitve","Conexión, retrasos, fallos","Anslutning, fördröjningar, krascher",การเชื่อมต่อ ความล่าช้า การขัดข้อง,連接、延遲、崩潰,"Bağlantı, Gecikmeler, Çökmeler","Підключення, лаги, збої","Ulanish, kechikishlar, nosozliklar","Kết nối, độ trễ, sự cố"
Gameplay Related,لعبة ذات صلة,Oyunla əlaqəli,Свързани с играта,Relacionado à jogabilidade,Povezano s igranjem,Související s hratelností,Gameplay relateret,Gameplay-gerelateerd,Gameplay Related,Kaugnay ng Gameplay,Peliin liittyvä,Liés au gameplay,Gameplay-bezogen,Σχετικό παιχνίδι,קשור למשחקים,Játékmenettel kapcsolatos,Gameplay Tengt,Terkait Gameplay,Relativi al gameplay,ゲームプレイ関連,Ойынға қатысты,게임플레이 관련,Saistīts ar spēli,Susiję su žaidimu,Permainan Berkaitan,Spillrelatert,Powiązane z rozgrywką,Relacionado à jogabilidade,Legat de joc,Связанные с геймплеем,游戏玩法相关,Súvisiace s hrateľnosťou,Povezano z igranjem,Relacionados con el juego,Spelrelaterat,การเล่นเกมที่เกี่ยวข้อง,遊戲玩法相關,Oynanışla İlgili,Ігровий процес пов'язаний,O'yin bilan bog'liq,Trò chơi liên quan
"Login, Access, Recovery",تسجيل الدخول، الوصول، الاسترداد,"Giriş, Giriş, Bərpa","Влизане, достъп, възстановяване","Login, Acesso, Recuperação","Prijava, pristup, oporavak","Přihlášení, přístup, obnovení","Login, Adgang, Gendannelse","Inloggen, toegang, herstel","Login, Access, Recovery","Pag-login, Pag-access, Pagbawi","Kirjautuminen, pääsy, palautus","Connexion, accès, récupération","Anmeldung, Zugriff, Wiederherstellung","Είσοδος, Πρόσβαση, Ανάκτηση","כניסה, גישה, שחזור","Bejelentkezés, hozzáférés, helyreállítás","Innskráning, aðgangur, bati","Masuk, Akses, Pemulihan","Login, accesso, ripristino",ログイン、アクセス、リカバリ,"Кіру, кіру, қалпына келтіру","로그인, 액세스, 복구","Pieteikšanās, piekļuve, atkopšana","Prisijungimas, prieiga, atkūrimas","Log masuk, Akses, Pemulihan","Logg inn, tilgang, gjenoppretting","Logowanie, dostęp, odzyskiwanie","Login, Acesso, Recuperação","Conectare, Acces, Recuperare","Вход, Доступ, Восстановление",登录、访问、恢复,"Prihlásenie, prístup, obnovenie","Prijava, dostop, obnovitev","Iniciar sesión, acceder, recuperar","Inloggning, åtkomst, återställning",เข้าสู่ระบบ การเข้าถึง การกู้คืน,登入、存取、恢復,"Oturum Açma, Erişim, Kurtarma","Вхід, доступ, відновлення","Kirish, kirish, tiklash","Đăng nhập, truy cập, khôi phục"
Account Management,إدارة الحساب,Hesabın İdarə Edilməsi,Управление на акаунти,Gerenciamento de contas,Upravljanje računom,Správa účtu,Kontostyring,Accountbeheer,Account Management,Pamamahala ng Account,Tilinhallinta,Gestion des comptes,Kontoverwaltung,Διαχείριση λογαριασμού,ניהול חשבון,Számlakezelés,Reikningsstjórnun,Manajemen Akun,Gestione del conto,アカウント管理,Есептік жазбаны басқару,계정 관리,Konta pārvaldība,Sąskaitos valdymas,Pengurusan Akaun,Kontoadministrasjon,Zarządzanie kontem,Gerenciamento de contas,Managementul contului,Управление аккаунтом,账户管理,Správa účtov,Vodenje računa,Gestión de cuentas,Kontohantering,การจัดการบัญชี,帳戶管理,Hesap Yönetimi,Управління обліковим записом,Hisobni boshqarish,Quản lý tài khoản
Help And Technical Support,المساعدة والدعم الفني,Kömək və Texniki Dəstək,Помощ и техническа поддръжка,Ajuda e suporte técnico,Pomoć i tehnička podrška,Nápověda a technická podpora,Hjælp og teknisk support,Hulp en technische ondersteuning,Help And Technical Support,Tulong At Teknikal na Suporta,Ohje ja tekninen tuki,Aide et support technique,Hilfe und technischer Support,Βοήθεια και τεχνική υποστήριξη,עזרה ותמיכה טכנית,Segítség és műszaki támogatás,Hjálp og tækniaðstoð,Bantuan Dan Dukungan Teknis,Aiuto e supporto tecnico,ヘルプとテクニカルサポート,Анықтама және техникалық қолдау,도움말 및 기술 지원,Palīdzība un tehniskais atbalsts,Pagalba ir techninė pagalba,Bantuan Dan Sokongan Teknikal,Hjelp og teknisk støtte,Pomoc i wsparcie techniczne,Ajuda e suporte técnico,Ajutor și suport tehnic,Помощь и техническая поддержка,帮助和技术支持,Pomoc a technická podpora,Pomoč in tehnična podpora,Ayuda y soporte técnico,Hjälp och teknisk support,ความช่วยเหลือและการสนับสนุนด้านเทคนิค,幫助和技術支持,Yardım ve Teknik Destek,Допомога та технічна підтримка,Yordam va texnik yordam,Trợ giúp và hỗ trợ kỹ thuật
Send Invite,أرسل دعوة,Dəvət Göndər,Изпрати покана,Enviar convite,Pošalji pozivnicu,Odeslat pozvánku,Send invitation,Uitnodiging verzenden,Send Invite,Magpadala ng Imbitasyon,Lähetä kutsu,Envoyer une invitation,Einladung senden,Αποστολή Πρόσκλησης,שלח הזמנה,Meghívó küldése,Senda boð,Kirim Undangan,Invia invito,招待を送信する,Шақыру жіберу,초대장 보내기,Nosūtīt uzaicinājumu,Siųsti pakvietimą,Hantar Jemputan,Send invitasjon,Wyślij zaproszenie,Enviar convite,Trimite invitație,Отправить приглашение,发送邀请,Odoslať pozvánku,Pošlji povabilo,Enviar invitación,Skicka inbjudan,ส่งคำเชิญ,發送邀請,Davet Gönder,Надіслати запрошення,Taklif yuborish,Gửi lời mời
Claim,مطالبة,iddia,Иск,Alegar,Zahtjev,Tvrzení,Påstand,Claim,Claim,Claim,Väite,Réclamer,Beanspruchen,Αξίωση,תְבִיעָה,Követelés,Krafa,Mengeklaim,Reclamo,請求,Талап,주장하다,Pretenzija,Reikalauti,Tuntutan,Krav,Prawo,Alegar,Revendicare,Требовать,宣称,Nárokovať,Zahtevek,Afirmar,Krav,เรียกร้อง,宣稱,İddia,Претензія,Talab,Khẳng định
Invite and Earn,دعوة وكسب,Dəvət et və qazan,Поканете и спечелете,Convide e ganhe,Pozovite i zaradite,Pozvěte a vydělávejte,Inviter og tjen,Uitnodigen en verdienen,Invite and Earn,Mag-imbita at Kumita,Kutsu ja ansaitse,Invitez et gagnez,Einladen und verdienen,Προσκαλέστε και κερδίστε,הזמן והרוויח,Hívj meg és szerezz,Bjóddu og græddu,Undang dan Dapatkan,Invita e guadagna,招待して獲得,Шақырыңыз және табыс табыңыз,초대하고 적립하세요,Uzaiciniet un nopelniet,Pakvieskite ir uždirbkite,Jemput dan Dapatkan,Inviter og tjen,Zapraszaj i zarabiaj,Convide e ganhe,Invitați și câștigați,Приглашайте и зарабатывайте,邀请并赚取,Pozvite a zarobte,Povabi in zasluži,Invita y gana,Bjud in och tjäna,เชิญและรับ,邀請並賺取,Davet Et ve Kazan,Запрошуйте та заробляйте,Taklif qiling va daromad oling,Mời và kiếm tiền
Total Successful Invites,إجمالي الدعوات الناجحة,Ümumi Uğurlu Dəvətlər,Общ брой успешни покани,Total de convites bem-sucedidos,Ukupno uspješnih poziva,Celkem úspěšných pozvánek,Samlede vellykkede invitationer,Totaal aantal succesvolle uitnodigingen,Total Successful Invites,Kabuuang Matagumpay na Imbitasyon,Onnistuneet kutsut yhteensä,Nombre total d'invitations réussies,Insgesamt erfolgreiche Einladungen,Σύνολο επιτυχημένων προσκλήσεων,סך הכל הזמנות מוצלחות,Összes sikeres meghívó,Heildarvel heppnuð boð,Total Undangan yang Berhasil,Inviti riusciti totali,成功した招待の合計,Жалпы сәтті шақырулар,총 성공한 초대 수,Veiksmīgo ielūgumu kopskaits,Iš viso sėkmingų pakvietimų,Jumlah Jemputan Berjaya,Totalt vellykkede invitasjoner,Łączna liczba udanych zaproszeń,Total de convites bem-sucedidos,Total de invitații reușite,Всего успешных приглашений,成功邀请总数,Celkový počet úspešných pozvánok,Skupno število uspešnih povabil,Total de invitaciones exitosas,Totalt framgångsrika inbjudningar,คำเชิญที่ประสบความสำเร็จทั้งหมด,成功邀請總數,Toplam Başarılı Davetler,Загальна кількість успішних запрошень,Jami muvaffaqiyatli takliflar,Tổng số lời mời thành công
Invite Friends,دعوة الأصدقاء,Dostları Dəvət Et,Поканете приятели,Convide amigos,Pozovi prijatelje,Pozvěte přátele,Inviter venner,Nodig vrienden uit,Invite Friends,Mag-imbita ng mga Kaibigan,Kutsu ystäviä,Inviter des amis,Freunde einladen,Προσκαλέστε φίλους,הזמן חברים,Ismerősök meghívása,Bjóddu vinum,Undang Teman,Invita amici,友達を招待する,Достар шақыру,친구 초대,Uzaiciniet draugus,Pakvieskite draugus,Jemput Rakan,Inviter venner,Zaproś znajomych,Convide amigos,Invitați prieteni,Пригласить друзей,邀请好友,Pozvať priateľov,Povabi prijatelje,invitar amigos,Bjud in vänner,เชิญเพื่อน,邀請好友,Arkadaşlarınızı Davet Edin,Запросіть друзів,Do'stlarni taklif qiling,Mời bạn bè
Afrikaans,الأفريكانية,Afrikaans,африкаанс,afrikaans,afrikaans,afrikánština,Afrikaans,Afrikaans,Afrikaans,Afrikaans,afrikaans,afrikaans,Afrikaans,Αφρικάανς,אפריקאנס,afrikaans,Afrikaans,Afrikanas,afrikaans,アフリカーンス語,африкандықтар,아프리카 어,afrikandu,afrikanų,Afrikaans,Afrikaans,Afrykanerski,afrikaans,afrikaans,африкаанс,南非荷兰语,afrikánčina,afrikanščina,africaans,afrikaans,ชาวแอฟริกัน,南非荷蘭語,Afrikaans,африкаанс,afrikaans,tiếng Afrikaans
